rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tfmp1lss-spcn1oje-lscuarrok-q1-mcq,Q1,mcq,Two students make different factor trees for 48 stickers. Maya starts with 48 = 6 × 8 and finishes with 2 × 3 × 2 × 2 × 2. Ben starts with 48 = 3 × 16 and says the finished prime factorization is 2 × 2 × 2 × 3. Which statement is correct?,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Analyzing,hard,4,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""Maya is correct because 2 × 3 × 2 × 2 × 2 = 48, but Ben is missing one factor of 2."",""correct"":true},{""text"":""Ben is correct because starting with 3 × 16 always uses fewer prime factors than starting with 6 × 8."",""correct"":false},{""text"":""Both are correct because different factor trees can end with different prime factorizations."",""correct"":false},{""text"":""Neither is correct because 48 cannot be written as a product of only prime numbers."",""correct"":false}]","Finish each tree until all factors are prime. Maya's factors are 2, 2, 2, 2, and 3, and 2 × 2 × 2 × 2 × 3 = 48. Ben wrote 2 × 2 × 2 × 3, which equals 24, so he left out one factor of 2. Different factor trees for the same number must end with the same prime factors, so the statement saying both can be different is false. Also, 48 can be written as a product of prime numbers.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""compare_methods""}"
2,tfmp1lss-spcn1oje-lscuarrok-q2-mcq,Q2,mcq,Decide which claim about the number 54 is true when making a factor tree for 54 crunchy cookies.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Evaluating,hard,4,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""54 can end as 2 × 3 × 3 × 3 because 54 = 6 × 9 and then 6 = 2 × 3 and 9 = 3 × 3."",""correct"":true},{""text"":""54 can end as 6 × 9 because both numbers come from the first split."",""correct"":false},{""text"":""54 can end as 2 × 27 because 27 is odd, so it is prime."",""correct"":false},{""text"":""54 has only two prime factors, 2 and 3, so the finished tree is 2 × 3."",""correct"":false}]","Nice job! 54 = 6 × 9 = 2 × 3 × 3 × 3, and all of those are prime. The other choices stop too early or treat 27 as prime when it is not.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""evaluate_a_claim""}"
3,tfmp1lss-spcn1oje-lscuarrok-q3-mcq,Q3,mcq,"A toy shop has a mystery bag of marbles. The finished factor tree for the number of marbles ends with 2, 2, 3, and 5. The bag has more than 50 marbles but fewer than 70 marbles. Choose the number of marbles in the bag.",Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Analyzing,hard,4,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""55"",""correct"":false},{""text"":""60"",""correct"":true},{""text"":""65"",""correct"":false},{""text"":""70"",""correct"":false}]",You did it! Multiply the prime factors: 2 × 2 × 3 × 5 = 60. It also fits between 50 and 70. The other numbers do not match those prime factors.,"{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""reverse_reasoning""}"
4,tfmp1lss-spcn1oje-lscuarrok-q4-mcq,Q4,mcq,"Look at the factor tree steps for 42 gummy bears: 42 = 6 × 7, then 6 = 2 × 3, so the bottom numbers are 2, 3, and 7. Another method shows 42 = 3 × 14, then 14 = 2 × 7, so the bottom numbers are 3, 2, and 7. Choose the best judgment about these two methods.",Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Evaluating,hard,4,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""Only the first method is correct because it starts with the smaller factor pair."",""correct"":false},{""text"":""Only the second method is correct because 14 is even."",""correct"":false},{""text"":""Both methods are correct because they end with the same prime factors: 2, 3, and 7."",""correct"":true},{""text"":""Neither method is correct because 42 should split straight to 1 and 42."",""correct"":false}]","Excellent work! Both trees are correct because they both finish with the same prime factors: 2, 3, and 7. The order can change, but the prime factors stay the same.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""compare_methods""}"
5,tfmp1lss-spcn1oje-lscuarrok-q5-mcq,Q5,mcq,"Use this factor tree for 72: 72 = 6 × 12, 6 = 2 × 3, 12 = 3 × 4, 4 = 2 × 2. Which answer correctly checks whether the prime factorization is complete and correct?",Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Analyzing,hard,4,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""The work is correct because 2 × 3 × 3 × 2 × 2 = 72, so the prime factorization is 2 × 2 × 2 × 3 × 3."",""correct"":true},{""text"":""The work is incorrect because 12 should be split as 2 × 6, so no factor tree starting with 6 × 12 can work."",""correct"":false},{""text"":""The work is incorrect because 12 = 3 × 4 is not allowed in a factor tree, even though both numbers multiply to 12."",""correct"":false},{""text"":""The work is incorrect because the finished prime factorization should be 2 × 3 × 3 × 2, not 2 × 3 × 3 × 2 × 2."",""correct"":false}]","The factor tree is complete because each branch ends in prime numbers: 2, 3, 3, 2, and 2. Multiplying them gives 2 × 3 × 3 × 2 × 2 = 72, so the prime factorization is correct. Written in order, it is 2 × 2 × 2 × 3 × 3. Splitting 12 as 3 × 4 is allowed because 3 × 4 = 12, and 4 can then be split into 2 × 2. The option with 2 × 3 × 3 × 2 equals 36, so it is missing one factor of 2.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""find_the_error""}"
6,tfmp1lss-spcn1oje-lscuarrok-q6-mcq,Q6,mcq,Choose the correct result for the prime factor tree of 9 stickers.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Applying,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""3 × 3"",""correct"":true},{""text"":""1 × 9"",""correct"":false},{""text"":""2 × 4"",""correct"":false},{""text"":""9 × 1 × 1"",""correct"":false}]","You got it! 9 splits into 3 and 3, and both 3s are prime.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""identify prime factors of a square number""}"
7,tfmp1lss-spcn1oje-lscuarrok-q7-mcq,Q7,mcq,Choose the sentence that is correct about the number 21 in a factor tree.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Understanding,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""21 can split into 3 and 7, and both are prime."",""correct"":true},{""text"":""21 is prime, so it cannot split at all."",""correct"":false},{""text"":""21 can split into 2 and 10."",""correct"":false},{""text"":""21 has only one prime factor, 21."",""correct"":false}]","Great effort! 21 = 3 × 7, and both 3 and 7 are prime numbers.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""recognise factor pair leading to prime factors""}"
8,tfmp1lss-spcn1oje-lscuarrok-q8-mcq,Q8,mcq,A pirate chest has 18 gold stickers. A factor tree starts with 2 and 9. Pick the prime number from these choices that also appears at the end of the tree.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Applying,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""3"",""correct"":true},{""text"":""9"",""correct"":false},{""text"":""18"",""correct"":false},{""text"":""6"",""correct"":false}]","Nice job! Since 9 splits into 3 and 3, one prime at the end is 3. The numbers 9, 18, and 6 are composite.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""identify end primes in a simple factor tree""}"
9,tfmp1lss-spcn1oje-lscuarrok-q9-mcq,Q9,mcq,Compare these results for the prime factors of 8: 2 × 2 × 2 and 4 × 2. Decide which one is the prime factor result.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Analyzing,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""2 × 2 × 2"",""correct"":true},{""text"":""4 × 2"",""correct"":false},{""text"":""8 × 1"",""correct"":false},{""text"":""6 + 2"",""correct"":false}]",Fantastic! 2 × 2 × 2 uses only prime numbers. 4 × 2 is not all prime because 4 can still split.,"{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""choose full prime factor form""}"
10,tfmp1lss-spcn1oje-lscuarrok-q10-mcq,Q10,mcq,What does this result tell us about 16 crayons: 16 = 2 × 2 × 2 × 2? Choose the best answer.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Understanding,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""The prime factors of 16 are all 2s."",""correct"":true},{""text"":""16 is a prime number."",""correct"":false},{""text"":""16 has prime factors 8 and 2."",""correct"":false},{""text"":""16 cannot be shown in a factor tree."",""correct"":false}]","Brilliant! 16 = 2 × 2 × 2 × 2, so all the prime factors are 2.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""interpret prime factor product""}"
11,tfmp1lss-spcn1oje-lscuarrok-q11-mcq,Q11,mcq,Choose the correct result for the prime factors of 6 little robots.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Applying,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""2 × 3"",""correct"":true},{""text"":""1 × 6"",""correct"":false},{""text"":""6 × 1"",""correct"":false},{""text"":""4 × 2"",""correct"":false}]","Lovely work! 6 splits into 2 and 3, and both are prime numbers.","{""questionNumber"":""Q11"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""write simple prime factor pair""}"
12,tfmp1lss-spcn1oje-lscuarrok-q12-mcq,Q12,mcq,Decide which claim about the number 7 is true when making a factor tree.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Understanding,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""7 is prime, so the tree stops at 7."",""correct"":true},{""text"":""7 splits into 2 and 5."",""correct"":false},{""text"":""7 is composite because it is odd."",""correct"":false},{""text"":""7 has three factors."",""correct"":false}]","Wonderful! 7 is prime, so it stays at the end of the factor tree.","{""questionNumber"":""Q12"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""recognise that prime numbers do not split further""}"
13,tfmp1lss-spcn1oje-lscuarrok-q13-mcq,Q13,mcq,A snack box holds 20 cookies. One factor tree path shows 4 and 5. Choose the prime factor pair at the end of the whole tree.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Applying,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""2, 2, and 5"",""correct"":true},{""text"":""4 and 5"",""correct"":false},{""text"":""10 and 2"",""correct"":false},{""text"":""1 and 20"",""correct"":false}]","Great thinking! 20 = 4 × 5, and 4 splits into 2 × 2, so the prime factors are 2, 2, and 5.","{""questionNumber"":""Q13"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""complete prime factors from a partial factor tree""}"
14,tfmp1lss-spcn1oje-lscuarrok-q14-mcq,Q14,mcq,Look at the factor tree results for 22 toy blocks. Decide which answer is correct.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Analyzing,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""22 = 2 × 11"",""correct"":true},{""text"":""22 = 4 × 5"",""correct"":false},{""text"":""22 = 3 × 7"",""correct"":false},{""text"":""22 = 1 × 22 as prime factors"",""correct"":false}]","Excellent! 22 splits into 2 and 11, and both numbers are prime. That makes 2 × 11 the correct prime factor result.","{""questionNumber"":""Q14"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""choose correct prime factorisation""}"
15,tfmp1lss-spcn1oje-lscuarrok-q15-mcq,Q15,mcq,Choose the factor tree that correctly breaks 36 all the way into prime factors.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Applying,medium,3,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""36 = 6 × 6, 6 = 2 × 3, 6 = 2 × 3, so 36 = 2 × 2 × 3 × 3"",""correct"":true},{""text"":""36 = 4 × 9, 4 = 2 × 2, 9 = 9, so 36 = 2 × 2 × 9"",""correct"":false},{""text"":""36 = 12 × 3, 12 = 6 × 2, so 36 = 6 × 2 × 3"",""correct"":false},{""text"":""36 = 18 × 2, 18 = 9 × 2, so 36 = 9 × 2 × 2"",""correct"":false}]","Nice job thinking about all the branches! A factor tree must end with only prime numbers, so 2 × 2 × 3 × 3 is correct. The other choices stop too soon with 6 or 9, and those are not prime.","{""questionNumber"":""Q15"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""error_correction""}"
16,tfmp1lss-spcn1oje-lscuarrok-q16-mcq,Q16,mcq,"A factor tree ends with the prime numbers 2, 2, and 5. Which statement must be true about the original number?",Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Understanding,medium,3,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""The number is 20, because all three prime factors must be multiplied: 2 × 2 × 5."",""correct"":true},{""text"":""The number is 10, because only the different prime factors matter: 2 × 5."",""correct"":false},{""text"":""The number could be 20 or 10, depending on how the tree is drawn."",""correct"":false},{""text"":""The number cannot be found from prime factors alone."",""correct"":false}]","The original number is found by multiplying all the prime factors at the ends of the tree: 2 × 2 × 5 = 20. The repeated 2 must be included, so 10 is wrong. The number is not '20 or 10' because a factor tree with end factors 2, 2, and 5 represents one product only. Prime factors are enough to determine the number, so the last option is also wrong.","{""questionNumber"":""Q16"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""constrained_selection""}"
17,tfmp1lss-spcn1oje-lscuarrok-q18-mcq,Q18,mcq,A toy shop packs 28 stickers into bags. One factor tree starts with 28 = 4 × 7. Another starts with 28 = 2 × 14. Choose the answer that tells what both trees end with.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can use a factor tree to find prime factors,Applying,medium,3,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can use a factor tree to find prime factors.","[{""text"":""2 × 2 × 7"",""correct"":true},{""text"":""4 × 7"",""correct"":false},{""text"":""2 × 14"",""correct"":false},{""text"":""1 × 28"",""correct"":false}]","You’re doing great! No matter how the factor tree starts, 28 ends with the same prime factors: 2 × 2 × 7. The other choices still have numbers that are not all prime or are just starting factors.","{""questionNumber"":""Q18"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can use a factor tree to find prime factors"",""focus"":""context_interpretation""}"
